"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","DIPUTADO NACIONAL TITULAR","ZUBCZUK, ROSANA ELISABETH","4"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","DIPUTADO NACIONAL SUPLENTE","PASIECZINK, DAVID","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","DIPUTADO NACIONAL SUPLENTE","TECHEIRA, CESAR ANIBAL","2"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","DIPUTADO NACIONAL SUPLENTE","PERALTA, OSCAR ENRIQUE","3"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","FALICOFF, HECTOR EDGARDO","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","OLIVERA, BRIGIDO","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","1 - AMARILLO Y NEGRO","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PEREYRA, MARIA ELENA","2"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL TITULAR","AGUIRRE, OLGA BEATRIZ","1"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL TITULAR","ZERETZKI, ANIBAL RUBEN","2"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL TITULAR","LOPEZ GIMENEZ, GABRIELA","3"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL TITULAR","ALIENDRE, MARIA KARINA","4"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL SUPLENTE","RODRIGUEZ, JUAN FACUNDO GABRIEL","1"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL SUPLENTE","AQUINO, ANA RAMONA","2"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","DIPUTADO NACIONAL SUPLENTE","BAEZ, SUSANA NOEMI","3"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","COUTOUNE, MARIO EDUARDO","1"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ROMERO, JOSEFA RAMONA","1"
"DEL OBRERO","71","2U - UNIDAD","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VIDELA, ELIZABETH BLANCA","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL TITULAR","ROSENFELD, VICTOR ALFREDO","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL TITULAR","SOMARIVA, BLANCA MARIA INES","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL TITULAR","BENITEZ, BENITA FILOMENA","3"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL TITULAR","GLINIANIUK, MIGUEL PABLO","4"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL SUPLENTE","MOSQUERA, GABRIEL RUBEN","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL SUPLENTE","DAVALOS, MARIA STEFANI","2"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","DIPUTADO NACIONAL SUPLENTE","SCHMIDT, RUBEN CESAR","3"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","GURINA, OLGA MONICA","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MARTINEZ, JOSE MARCELO","1"
"INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR","72","PROTAGONISMO Y PARTICIPACION","MISIONES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","GONZALEZ, MARCELA VALERIA","2"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","DIPUTADO NACIONAL TITULAR","RUIZ, LUCAS","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","DIPUTADO NACIONAL TITULAR","CHRISTIANSEN, FERNANDA BELEN","2"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","GUTIERREZ, DAMIAN","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","TORRES, ANDREA","2"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","URIBE, JUAN","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CARABELLI, MARIO","1"
"MOVIMIENTO AL SOCIALISMO","13","SoB","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","URRUTIA, MARGARITA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","DIPUTADO NACIONAL TITULAR","KAISER, RODOLFO 'RODY'","1"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","DIPUTADO NACIONAL TITULAR","PESEK, VIVIANA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","SANCHEZ, DAVID JESUS","1"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","MORTADA, MARISA YASMIN","2"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","DE OTAÑO, SILVIA NOEMI","1"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MENDEZ, ANDRES GABRIEL","1"
"MOVIMIENTO POPULAR NEUQUINO","151","AZUL PRIMERO NEUQUEN","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LI PRETI, ALEJANDRA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","DIPUTADO NACIONAL TITULAR","ALVEDO TOBARES, JORGE OMAR","1"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","DIPUTADO NACIONAL TITULAR","MONSALVEZ, SILVIA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","SALAS, JORGE OMAR 'EL CHINO'","1"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","RIVERA, FANNY AURORA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MARTINEZ, LUIS OSCAR","1"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MUÑOZ, MARIA BEATRIZ ISABEL","1"
"MOVIMIENTO POPULAR NEUQUINO","151","CORRIENTE PROVINCIAL Y POPULAR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SEPULVEDA, CEFERINO ANTONIO “CHEFO”","2"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","DIPUTADO NACIONAL TITULAR","OMAR, LORENZO CARLOS","1"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","DIPUTADO NACIONAL TITULAR","PETRIS, SUSANA RAQUEL","2"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","FUENTES, 'LA GATA' CARLOS ERNESTO","1"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","FUENTES, GLADYS ESTELA","2"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ESPINOS, ALEJANDRO ALFREDO","1"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MARTINEZ, JOSE ARNOLDO","1"
"MOVIMIENTO POPULAR NEUQUINO","151","MILITANCIA POPULAR NEUQUINA","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PASTE, CARLA ZULEMA","2"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","DIPUTADO NACIONAL TITULAR","SANCHEZ, CARLOS ENRIQUE","1"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","DIPUTADO NACIONAL TITULAR","BOURDIEU, GRACIELA BEATRIZ","2"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","HERIBERTO, ALEJANDRA MALENA","1"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","SANCHEZ, ALBERTO EDUARDO","2"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ROMERO, GABRIEL LUIS 'TOM'","1"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BARRIONUEVO, OSCAR HORACIO","1"
"UNION POPULAR","23","UNA NUEVA ARGENTINA FEDERAL","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MADRAZO, MARIA VERONICA","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","DIPUTADO NACIONAL TITULAR","CIAMPINI, ALBERTO","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","DIPUTADO NACIONAL TITULAR","BERTOLDI, TANYA","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","CANINI, RODOLFO","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","BARABINI, LORENA","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","RIOSECO, RAMON","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PARRILLI, OSCAR","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","CELESTE Y BLANCA K NESTOR KIRCHNER","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DICCIANI, MARIA GABRIELA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","DIPUTADO NACIONAL TITULAR","GODOY, RAUL","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","DIPUTADO NACIONAL TITULAR","CARDOSO, MICAELA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","HERNANDEZ, JULIA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","BOBADILLA, ROBERTO","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","HORMAZABAL, NATALIA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PEÑIÑORI, DAMIAN","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","RENOVAR Y FORTALECER EL FRENTE","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CARBAJAL, PAULA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","DIPUTADO NACIONAL TITULAR","LAGUNAS, ANGELICA NOEMI","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","DIPUTADO NACIONAL TITULAR","SUPPICICH, MARIA GABRIELA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","SANCHEZ, JOSE MANUEL","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","CIRAOLO, DINA GRISELDA MARILINA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","JURE, PATRICIA NOEMI","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANLES, MIRIAM LILIANA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","502","UNIDAD","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PARRA JARA, CESAR ANTONIO","2"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","DIPUTADO NACIONAL TITULAR","GARCIA, LAURA EDITH","1"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","DIPUTADO NACIONAL TITULAR","DOBRUSIN, RAUL JUAN","2"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","RAMOS, JUAN MANUEL","1"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","ESCOBAR, MARCELA BEATRIZ","2"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","IBAÑEZ, GRACIELA CRISTINA","1"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GARAY, JORGE ALEJANDRO","1"
"ALIANZA FRENTE POPULAR","503","PROTAGONISMO Y PARTICIPACION","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MARQUEZ, JOSE LUIS","2"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","DIPUTADO NACIONAL TITULAR","LOPEZ KOENIG, LEANDRO GASTON","1"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","DIPUTADO NACIONAL TITULAR","CLARO, MARIA ADRIANA","2"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","ALVAREZ, JULIO RENE","1"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","APEL, GABRIELA VERONICA","2"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","GASS, CESAR ANIBAL","1"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BENITEZ JACCOD, PABLO MARTIN","1"
"ALIANZA CAMBIEMOS","504","FUTURO","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BERNABIDE, ANDREA SOLEDAD","2"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","DIPUTADO NACIONAL TITULAR","NOGUEIRA, SANTIAGO","1"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","DIPUTADO NACIONAL TITULAR","CABEZA, OLGA","2"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","LEMUNAO, ABEL","1"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","GOMEZ, VANESA","2"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ARIAS, LUCAS","1"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","TORTORA, ALEJANDRO","1"
"ALIANZA PROGRESISTAS","505","A","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ABALLAY, GLADYS","2"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","DIPUTADO NACIONAL TITULAR","CARCIONE, MARTIN","1"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","DIPUTADO NACIONAL TITULAR","RAINAO, INGRID","2"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","CASTILLO, MARCELO ALFREDO","1"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","DIPUTADO NACIONAL SUPLENTE","NIEVA, MAIRA","2"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","OTTON, PRISCILA","1"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","RUBILAR, SANDRA","1"
"NUEVA IZQUIERDA","68","TRICOLOR","NEUQUEN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CORONADO, MAURICIO","2"
